source,target
471276575,396037749
471276575,396101136
471276575,396813928
471276575,397106092
471276575,397216721
471276575,397404434
471276575,397900647
471276575,398197779
471276575,398238180
471276575,398371763
471276575,398828212
471276575,398939809
471276575,399724535
471276575,399909292
471276575,400076825
471276575,400086111
471276575,400105912
471276575,400191728
471276575,400221525
471276575,400258103
471276575,400482745
471276575,401795195
471276575,401868127
471276575,401992920
471276575,402000924
471276575,402001498
471276575,402066693
471276575,402093883
471276575,402755335
471276575,402826257
471276575,403726105
471276575,403934852
471276575,404155594
471276575,404600877
471276575,405431915
471276575,405965196
471276575,406038818
471276575,406143589
471276575,406223884
471276575,406290195
471276575,406303607
471276575,406506374
471276575,406567454
471276575,406813607
471276575,406947995
471276575,407309212
471276575,407349980
471276575,407823192
471276575,407898724
471276575,408213073
471276575,408620447
471276575,408879105
471276575,409061098
471276575,409768247
471276575,409938931
471276575,410220841
471276575,410618847
471276575,411401434
471276575,411710031
471276575,411861790
471276575,412569330
471276575,412730152
471276575,413232703
471276575,413577997
471276575,413981322
471276575,414249632
471276575,414564030
471276575,414757437
471276575,414859407
471276575,414987510
471276575,415303180
471276575,415905412
471276575,416380933
471276575,416535477
471276575,416966822
471276575,417359602
471276575,417429022
471276575,417514379
471276575,417947753
471276575,418014651
471276575,418231153
471276575,418290843
471276575,418549698
471276575,418680707
471276575,419155676
471276575,419161921
471276575,419458211
471276575,419815318
471276575,419972980
471276575,419977791
471276575,420145893
471276575,420214525
471276575,420304257
471276575,420356891
471276575,420480595
471276575,420615855
471276575,420677921
471276575,421060758
471276575,421124225
471276575,421152596
471276575,421341577
471276575,421587420
471276575,421909715
471276575,422149939
471276575,422173173
471276575,422472791
471276575,422910002
471276575,422996706
471276575,423174263
471276575,423796187
471276575,423815385
471276575,424068433
471276575,424153695
471276575,424597823
471276575,424712083
471276575,424749868
471276575,424859713
471276575,425149072
471276575,425305493
471276575,425448069
471276575,425495818
471276575,425506608
471276575,425646135
471276575,426049430
471276575,426178913
471276575,426461186
471276575,426621915
471276575,427429606
471276575,427797473
471276575,427804352
471276575,427876973
471276575,427882852
471276575,428197956
471276575,428243048
471276575,428250092
471276575,428334093
471276575,428500265
471276575,429655195
471276575,429722989
471276575,429816851
471276575,429849568
471276575,429950912
471276575,430844670
471276575,431042864
471276575,431109537
471276575,431179682
471276575,431196729
471276575,431699124
471276575,431777348
471276575,431889008
471276575,432439037
471276575,432815106
471276575,433050824
471276575,433093128
471276575,433494919
471276575,433760176
471276575,433965721
471276575,434258003
471276575,434478323
471276575,434959429
471276575,435087534
471276575,435527950
471276575,435792052
471276575,435905775
471276575,436020508
471276575,436380115
471276575,436469179
471276575,436676944
471276575,436681431
471276575,436945831
471276575,437155976
471276575,437199063
471276575,437701954
471276575,437776689
471276575,438118303
471276575,438368693
471276575,438506482
471276575,439376186
471276575,440800467
471276575,440950220
471276575,440988181
471276575,441034761
471276575,441125554
471276575,442193355
471276575,442310082
471276575,442344095
471276575,442519551
471276575,442851395
471276575,442954245
471276575,443386818
471276575,443716571
471276575,443966560
471276575,444260089
471276575,444354053
471276575,444670656
471276575,444889987
471276575,445759673
471276575,445889289
471276575,445947342
471276575,446058525
471276575,446145062
471276575,446813664
471276575,447018693
471276575,447044343
471276575,447274129
471276575,447497039
471276575,447673310
471276575,447883132
471276575,448080582
471276575,448199551
471276575,448206282
471276575,448245668
471276575,448268604
471276575,448523309
471276575,448597157
471276575,448713985
471276575,448760784
471276575,448797542
471276575,448841023
471276575,449082778
471276575,449700746
471276575,449915269
471276575,449980281
471276575,450088551
471276575,450241874
471276575,450460460
471276575,450524128
471276575,450543898
471276575,450551115
471276575,451474225
471276575,451903475
471276575,452270716
471276575,452303670
471276575,452352617
471276575,452478491
471276575,452536474
471276575,453169438
471276575,453357465
471276575,453399852
471276575,453915817
471276575,454014811
471276575,454122089
471276575,454204844
471276575,454292169
471276575,454294958
471276575,454507418
471276575,455006434
471276575,455075090
471276575,455565700
471276575,455602903
471276575,455609582
471276575,455741869
471276575,455763585
471276575,455775565
471276575,455811466
471276575,455939559
471276575,456257604
471276575,456977844
471276575,457451283
471276575,457524392
471276575,457550280
471276575,457713822
471276575,457833492
471276575,458072897
471276575,458212938
471276575,458293343
471276575,458355498
471276575,458402286
471276575,458477180
471276575,458731139
471276575,458821191
471276575,459041660
471276575,459061034
471276575,459126727
471276575,459316176
471276575,459404567
471276575,459497830
471276575,459571564
471276575,459705003
471276575,460113143
471276575,460320629
471276575,460341262
471276575,460481766
471276575,460994043
471276575,461235775
471276575,461601284
471276575,461638933
471276575,461666408
471276575,462037435
471276575,462540442
471276575,462652228
471276575,462667031
471276575,462692173
471276575,462743505
471276575,462911129
471276575,463156341
471276575,463328343
471276575,463694798
471276575,464170191
471276575,464444635
471276575,464621573
471276575,464776001
471276575,464798838
471276575,465178831
471276575,465209011
471276575,465328731
471276575,465601948
471276575,465664827
471276575,465723914
471276575,465969657
471276575,466055327
471276575,466281526
471276575,466410703
471276575,466774024
471276575,466791922
471276575,467245343
471276575,467256870
471276575,467358068
471276575,467376674
471276575,467389260
471276575,467614710
471276575,467777477
471276575,467894358
471276575,467919979
471276575,468298292
471276575,469152994
471276575,469371765
471276575,469421862
471276575,469655170
471276575,469706698
471276575,469833811
471276575,469890136
471276575,470020989
471276575,470207834
471276575,470729147
471276575,470926001
471276575,470957479
471276575,471088370
471276575,471094495
471276575,471378766
471276575,471506096
471276575,471564001
471276575,471667043
471276575,471767975
471276575,471820819
471276575,471974072
471276575,472139899
471276575,472405476
471276575,472597645
471276575,473131828
471276575,473184272
471276575,473373765
471276575,473672493
471276575,473754590
471276575,473895952
471276575,473918726
471276575,474013636
471276575,474319374
471276575,474625167
471276575,474701034
471276575,474816048
471276575,474916044
471276575,475016559
471276575,475347725
471276575,475348940
471276575,475552196
471276575,475852281
471276575,475936417
471276575,476218464
471276575,476385256
471276575,476680700
471276575,476745044
471276575,476897108
471276575,477097088
471276575,477318573
471276575,477402173
471276575,477859722
471276575,477901677
471276575,478201480
471276575,478201894
471276575,478449974
471276575,478720689
471276575,478868762
471276575,479059994
471276575,479196907
471276575,479255818
471276575,479266688
471276575,479570676
471276575,479631572
471276575,479698546
471276575,479746270
471276575,480073969
471276575,480285484
471276575,480517631
471276575,480716078
471276575,480839128
471276575,480919528
471276575,481434587
471276575,481501536
471276575,481802982
471276575,481816029
471276575,482385227
471276575,482574379
471276575,483075607
471276575,483246182
471276575,483333211
471276575,483448421
471276575,483843705
471276575,483957280
471276575,484086721
471276575,484262075
471276575,484309843
471276575,484327399
471276575,484388249
471276575,484699206
471276575,484750647
471276575,484787890
471276575,484810264
471276575,485172806
471276575,485280847
471276575,485421920
471276575,485605118
471276575,485620716
471276575,486610435
471276575,487536073
471276575,487558755
471276575,487706719
471276575,488058005
471276575,488216097
471276575,488747536
471276575,488804042
471276575,488811511
471276575,488904307
471276575,489011257
471276575,490052415
471276575,490193215
471276575,490221290
471276575,490326928
471276575,490745204
471276575,490971543
471276575,491106682
471276575,491467602
471276575,491476166
471276575,491612209
471276575,491782503
471276575,491842683
471276575,491885887
471276575,491907017
471276575,491924686
471276575,492024526
471276575,492910099
471276575,493466630
471276575,493796163
471276575,494210944
471276575,494477082
471276575,494718233
471276575,495068514
471276575,495210130
471276575,495487453
471276575,495649561
471276575,495865214
471276575,496435543
471276575,496461769
471276575,496516096
471276575,496584632
471276575,496629456
471276575,496753956
471276575,496911366
471276575,496947270
471276575,497025125
471276575,497301192
471276575,497314558
471276575,497571411
471276575,497687193
471276575,497902552
471276575,498088773
471276575,498255432
471276575,498707168
471276575,499176802
471276575,499335479
471276575,499480900
471276575,499828774
471276575,500893490
471276575,501296590
471276575,501392651
471276575,501568621
471276575,501881576
471276575,502126448
471276575,502897123
471276575,502932815
471276575,503042226
471276575,504019872
471276575,504121979
471276575,504241451
471276575,504251654
471276575,505652263
471276575,505905152
471276575,505984348
471276575,506151772
471276575,506414848
471276575,506740895
471276575,506845980
471276575,507131925
471276575,507588646
471276575,507952370
471276575,508252699
471276575,509379433
471276575,510245026
471276575,510260515
471276575,510658186
471276575,512937621
471276575,513636182
471276575,514191293
471276575,514383499
471276575,514447743
471276575,514715523
471276575,515011284
471276575,515665681
471276575,515768920
471276575,515911652
471276575,516132523
471276575,516206872
471276575,516946092
471276575,517024841
471276575,517795135
471276575,517980331
471276575,518273430
471276575,519502405
471276575,519821748
471276575,519988607
471276575,520661811
471276575,520761326
471276575,521040550
471276575,521058161
471276575,521339711
471276575,522038893
471276575,522125827
471276575,522261575
471276575,522334124
471276575,522500442
471276575,523137142
471276575,523479396
471276575,524302549
471276575,524688562
471276575,525678951
471276575,525800226
471276575,526090656
471276575,526336994
471276575,526435763
471276575,526595156
471276575,526604019
471276575,527080748
471276575,527897836
471276575,528706953
471276575,528851194
471276575,529957635
471276575,532344471
471276575,532707560
471276575,532820413
471276575,533038987
471276575,533395112
471276575,534034808
471276575,534081765
471276575,534170369
471276575,534383441
471276575,534601354
471276575,535396184
471276575,536368191
471276575,537020026
471276575,537171616
471276575,537875754
471276575,538586691
471276575,539043573
471276575,539116296
471276575,539232730
471276575,539328381
471276575,539785152
471276575,540947143
471276575,541335841
471276575,541366874
471276575,542487224
471276575,542643645
471276575,542693161
471276575,543097192
471276575,543271073
471276575,543940427
471276575,544038452
471276575,544468264
471276575,544717775
471276575,546011209
471276575,546276799
471276575,546491985
471276575,547149059
471276575,547387602
471276575,547999934
471276575,549168004
471276575,550111497
471276575,550164584
471276575,550608895
471276575,550765547
471276575,551293220
471276575,551440115
471276575,551799432
471276575,552158852
471276575,552550104
471276575,552702697
471276575,554083145
471276575,554541106
471276575,554909882
471276575,555967953
471276575,555968101
471276575,556239273
471276575,557323773
471276575,558153869
471276575,558163258
471276575,558261906
471276575,558860000
471276575,558900887
471276575,559082289
471276575,559287187
471276575,559326188
471276575,560543832
471276575,561979966
471276575,563069761
471276575,563603893
471276575,563726485
471276575,563793916
471276575,563907857
471276575,563985294
471276575,563997538
471276575,564439229
471276575,564867486
471276575,565279356
471276575,566377281
471276575,567454889
471276575,567859855
471276575,569260786
471276575,569330330
471276575,569415228
471276575,569805997
471276575,570286516
471276575,570769862
471276575,571148683
471276575,571816432
471276575,573321805
471276575,574997563
471276575,575323100
471276575,575551901
471276575,575613155
471276575,576007466
471276575,576499712
471276575,578040552
471276575,579094113
471276575,582545281
471276575,583993606
471276575,587834170
471276575,588265643
471276575,592081518
471276575,594685699
471276575,595241336
471276575,595717508
471276575,598123199
471276575,599211528
471276575,599851191
471276575,603334227
471276575,604886562
471276575,607342683
471276575,609188292
471276575,611488614
471276575,611653862
471276575,612608243
471276575,614369841
471276575,614609527
471276575,616914910
471276575,617520375
471276575,617612087
471276575,618602640
471276575,620425474
471276575,624750463
471276575,636529307
471276575,642439204
471276575,642841251
471276575,653213344
471276575,657941748
471276575,660413196
471276575,661256435
471276575,663573592
471276575,691898497
471276575,705002603
471276575,709093563
471276575,722942778
471276575,730455435
479518999,2536567
479518999,7600167
479518999,18115612
479518999,55832412
479518999,66474692
479518999,131687665
479518999,155839153
479518999,162689843
479518999,167544178
479518999,167846286
479518999,178179541
479518999,186092660
479518999,188867781
479518999,188963087
479518999,214371188
479518999,221336236
479518999,224485304
479518999,227064408
479518999,228131733
479518999,231581946
479518999,241742163
479518999,242005714
479518999,247612396
479518999,248498982
479518999,254687173
479518999,255010339
479518999,261101850
479518999,271175398
479518999,307229906
479518999,320150925
479518999,323376380
479518999,332269694
479518999,334274344
479518999,366950193
479518999,371309620
479518999,451311830
479518999,452576120
479518999,469288167
479518999,475539675
479518999,478687206
479518999,505651205
479518999,508522179
479518999,516146289
479518999,517949175
479518999,524104645
479518999,540627052
479518999,551196793
479518999,557551047
479518999,574319941
479518999,576493550
479518999,605116428
479518999,617187399
479518999,661375959
480719713,8390144
480719713,10270546
480719713,15013911
480719713,19718333
480719713,30354097
480719713,32470200
480719713,37481141
480719713,38898348
480719713,39511968
480719713,40684184
480719713,51025728
480719713,53659158
480719713,66132900
480719713,74679940
480719713,87519554
480719713,91856503
480719713,101463165
480719713,123290422
480719713,135594900
480719713,136194659
480719713,136591488
480719713,140105814
480719713,143832724
480719713,150269048
480719713,150339919
480719713,153780085
480719713,154570125
480719713,154647446
480719713,156325492
480719713,157618035
480719713,166616087
480719713,166844174
480719713,167741190
480719713,169070891
480719713,169141800
480719713,170511572
480719713,173756703
480719713,174130186
480719713,175389180
480719713,178392823
480719713,178564136
480719713,179484564
480719713,182679247
480719713,186654328
480719713,191356879
480719713,196334769
480719713,197990570
480719713,198409851
480719713,199763936
480719713,202896287
480719713,205808417
480719713,208957360
480719713,209035562
480719713,210043098
480719713,210341077
480719713,211379731
480719713,212196470
480719713,214754659
480719713,219890491
480719713,220961457
480719713,223393985
480719713,227053823
480719713,227757983
480719713,228064353
480719713,229020670
480719713,229384847
480719713,231844354
480719713,232295775
480719713,232769828
480719713,237003806
480719713,239618312
480719713,240788997
480719713,240953184
480719713,241231642
480719713,243847600
480719713,244898554
480719713,246024080
480719713,246337722
480719713,246772513
480719713,247298328
480719713,249167728
480719713,252137715
480719713,252335047
480719713,252512710
480719713,255025266
480719713,255465875
480719713,257485331
480719713,258216634
480719713,259562463
480719713,260146883
480719713,260768199
480719713,261350694
480719713,261770736
480719713,265038274
480719713,265902054
480719713,266251420
480719713,268216396
480719713,269896636
480719713,270267114
480719713,271347306
480719713,274187546
480719713,274391853
480719713,275548007
480719713,277215795
480719713,278963347
480719713,286810394
480719713,290431889
480719713,291069992
480719713,291137025
480719713,293700728
480719713,296760305
480719713,300193436
480719713,300538900
480719713,301351287
480719713,302816814
480719713,303308392
480719713,304409966
480719713,304568869
480719713,305404082
480719713,306252711
480719713,308299488
480719713,308876733
480719713,308925014
480719713,310030228
480719713,314429844
480719713,315234128
480719713,315868747
480719713,317360083
480719713,319372327
480719713,320351146
480719713,323901999
480719713,324664605
480719713,325071220
480719713,325116349
480719713,325205938
480719713,325350914
480719713,327454104
480719713,327761816
480719713,328581844
480719713,328642328
480719713,329086574
480719713,330074333
480719713,330387865
480719713,331274890
480719713,331319649
480719713,331930356
480719713,332163733
480719713,332295903
480719713,333564660
480719713,333971815
480719713,334115158
480719713,335037019
480719713,335467596
480719713,336040436
480719713,336368074
480719713,336595945
480719713,337561281
480719713,337842772
480719713,338287809
480719713,338451776
480719713,338570068
480719713,340249170
480719713,341265770
480719713,341382953
480719713,343278995
480719713,344156864
480719713,344943556
480719713,346298377
480719713,346893500
480719713,347124794
480719713,348371158
480719713,348539394
480719713,349167164
480719713,350525235
480719713,352125072
480719713,352582480
480719713,353145364
480719713,353155023
480719713,355564455
480719713,359917973
480719713,361179646
480719713,361772027
480719713,361847229
480719713,362002449
480719713,362015281
480719713,362148270
480719713,362273321
480719713,362898648
480719713,364547361
480719713,366088178
480719713,368094760
480719713,368364680
480719713,369171433
480719713,372492907
480719713,373260008
480719713,373535907
480719713,375485467
480719713,375572022
480719713,375894218
480719713,376527537
480719713,376735541
480719713,377074579
480719713,378444058
480719713,379899057
480719713,379956024
480719713,380577655
480719713,380996222
480719713,382133259
480719713,382314507
480719713,382471929
480719713,382957575
480719713,384129441
480719713,385396707
480719713,385585317
480719713,386678859
480719713,387230497
480719713,387387008
480719713,387499785
480719713,387879176
480719713,389454652
480719713,389653300
480719713,389910581
480719713,391767082
480719713,392891471
480719713,393107423
480719713,393273473
480719713,393508047
480719713,394413842
480719713,394768120
480719713,395217781
480719713,395657757
480719713,395816171
480719713,399528347
480719713,399674288
480719713,400432155
480719713,401143168
480719713,401934556
480719713,402300119
480719713,403135016
480719713,403275373
480719713,403852133
480719713,404066847
480719713,405577020
480719713,408426170
480719713,410483317
480719713,411959253
480719713,412929897
480719713,413130790
480719713,414024276
480719713,414932275
480719713,415474938
480719713,416755655
480719713,417052459
480719713,417416480
480719713,419491092
480719713,420075548
480719713,420133593
480719713,421027418
480719713,421416010
480719713,422663280
480719713,423002289
480719713,424098469
480719713,425916261
480719713,427394433
480719713,428539280
480719713,428692515
480719713,428951587
480719713,430510658
480719713,431093941
480719713,431447404
480719713,431663421
480719713,432068733
480719713,432189565
480719713,432299310
480719713,432624018
480719713,432644803
480719713,433229652
480719713,433933341
480719713,434408400
480719713,434691259
480719713,435991977
480719713,436304529
480719713,437481491
480719713,438653584
480719713,439596481
480719713,442353783
480719713,442396651
480719713,442438544
480719713,442442003
480719713,443343151
480719713,444058672
480719713,444655631
480719713,444988941
480719713,445160605
480719713,445532715
480719713,446906791
480719713,447044727
480719713,447183768
480719713,447343266
480719713,447459737
480719713,450191637
480719713,450272591
480719713,450332034
480719713,450728874
480719713,450750493
480719713,450943807
480719713,451469163
480719713,451480759
480719713,451738984
480719713,452042337
480719713,452200770
480719713,452367980
480719713,452956870
480719713,454693688
480719713,455062306
480719713,455317645
480719713,455348254
480719713,455375228
480719713,455436240
480719713,455506895
480719713,455542052
480719713,455765654
480719713,456333811
480719713,456461281
480719713,456983155
480719713,457113132
480719713,457128291
480719713,457337258
480719713,458568477
480719713,459228123
480719713,459274244
480719713,459304110
480719713,459825253
480719713,460125172
480719713,460279510
480719713,460677742
480719713,460710177
480719713,460714102
480719713,461252480
480719713,461276736
480719713,461334472
480719713,461370806
480719713,461433477
480719713,461575268
480719713,461643151
480719713,461789925
480719713,462197456
480719713,462230461
480719713,462540214
480719713,462573958
480719713,462650133
480719713,462706427
480719713,462796778
480719713,462991364
480719713,463200386
480719713,463268599
480719713,463574607
480719713,463869671
480719713,463917866
480719713,464319080
480719713,464378890
480719713,464487726
480719713,465137444
480719713,465240444
480719713,465253898
480719713,465306040
480719713,465400897
480719713,465493249
480719713,465528492
480719713,465561692
480719713,465635355
480719713,465721475
480719713,466035901
480719713,466093957
480719713,466933899
480719713,467040486
480719713,467517710
480719713,467571468
480719713,467975694
480719713,467998259
480719713,468241647
480719713,468254633
480719713,468290318
480719713,468362872
480719713,468606687
480719713,468651372
480719713,469148267
480719713,469231500
480719713,469386149
480719713,469821697
480719713,470027898
480719713,470057165
480719713,470259974
480719713,470828323
480719713,470914288
480719713,471332306
480719713,471386328
480719713,471855851
480719713,472051343
480719713,472477095
480719713,472939930
480719713,473008205
480719713,473026677
480719713,473036541
480719713,473372895
480719713,473773289
480719713,474450086
480719713,474618339
480719713,474829712
480719713,474954365
480719713,475176927
480719713,475699187
480719713,475785653
480719713,475792657
480719713,476389805
480719713,476417967
480719713,476483845
480719713,477217561
480719713,478580974
480719713,478722656
480719713,478727025
480719713,478759346
480719713,478806923
480719713,478869565
480719713,478973647
480719713,479024715
480719713,479171664
480719713,479317156
480719713,479588265
480719713,480007832
480719713,480091887
480719713,480294837
480719713,480346603
480719713,480364629
480719713,480728491
480719713,480811400
480719713,481028829
480719713,481048033
480719713,481580529
480719713,481706184
480719713,481760985
480719713,482134033
480719713,482137738
480719713,482658809
480719713,482875173
480719713,483171595
480719713,483456469
480719713,484145948
480719713,484569301
480719713,484632372
480719713,484726576
480719713,484781116
480719713,484797334
480719713,484970763
480719713,484987609
480719713,485004500
480719713,485039011
480719713,486170892
480719713,486262778
480719713,486507408
480719713,486614121
480719713,486808566
480719713,486842443
480719713,486996316
480719713,487014972
480719713,487084218
480719713,487256555
480719713,487446284
480719713,487472046
480719713,487668443
480719713,487909782
480719713,488207413
480719713,488325474
480719713,488331863
480719713,488489545
480719713,488526503
480719713,488597532
480719713,489106312
480719713,489377567
480719713,489633423
480719713,489851188
480719713,490304799
480719713,490873158
480719713,491116126
480719713,491137589
480719713,491741581
480719713,492130135
480719713,492316588
480719713,492801275
480719713,492801562
480719713,492973337
480719713,494106423
480719713,494709111
480719713,495348220
480719713,495518559
480719713,495597556
480719713,495968727
480719713,496084000
480719713,496138095
480719713,496146523
480719713,496198233
480719713,496258672
480719713,496986171
480719713,497484657
480719713,497493464
480719713,498037693
480719713,498487529
480719713,498505460
480719713,498509723
480719713,498760876
480719713,499087520
480719713,499810040
480719713,499817992
480719713,500173659
480719713,500563079
480719713,500571200
480719713,500597666
480719713,501436935
480719713,501456819
480719713,502108706
480719713,502189509
480719713,502382360
480719713,502399990
480719713,502469601
480719713,503437118
480719713,503450969
480719713,503817350
480719713,503947169
480719713,504254375
480719713,504631623
480719713,505027195
480719713,505033665
480719713,505106120
480719713,505147243
480719713,505284166
480719713,505337734
480719713,505375143
480719713,505517097
480719713,506106684
480719713,506362243
480719713,506533387
480719713,506535927
480719713,506618034
480719713,506752686
480719713,506995502
480719713,507016564
480719713,507027944
480719713,507513884
480719713,507798673
480719713,507945139
480719713,508001769
480719713,508387113
480719713,508424223
480719713,508750162
480719713,508942441
480719713,509080083
480719713,509134871
480719713,509499119
480719713,509660801
480719713,510256462
480719713,510967533
480719713,511495638
480719713,511747440
480719713,512028493
480719713,512636164
480719713,512666253
480719713,512797704
480719713,512899250
480719713,513933440
505117799,4941315
505117799,11114578
505117799,12858200
505117799,13526312
505117799,14295246
505117799,14411257
505117799,19244173
505117799,20024951
505117799,21535494
505117799,25564112
505117799,37332159
505117799,39583702
505117799,43297629
505117799,44834310
505117799,50250184
505117799,54742721
505117799,56116829
505117799,57060544
505117799,59890280
505117799,61463893
505117799,64603373
505117799,65767395
505117799,66722581
505117799,69482887
505117799,71947055
505117799,75020919
505117799,76706233
505117799,81845682
505117799,86273377
505117799,89217854
505117799,90863316
505117799,92506941
505117799,93743456
505117799,97246267
505117799,98863955
505117799,98954045
505117799,101618580
505117799,101923245
505117799,104424345
505117799,106107012
505117799,107662799
505117799,114639869
505117799,121299522
505117799,122514587
505117799,122687758
505117799,124532122
505117799,131158870
505117799,134805506
505117799,135303857
505117799,135433460
505117799,138015922
505117799,138896958
505117799,138925104
505117799,139280662
505117799,139451364
505117799,140989111
505117799,141188021
505117799,141252757
505117799,142298989
505117799,142531448
505117799,142901192
505117799,143473763
505117799,144193373
505117799,147130289
505117799,147170062
505117799,147379885
505117799,150586241
505117799,151283630
505117799,151316904
505117799,152303777
505117799,152356756
505117799,152537724
505117799,153843601
505117799,154117298
505117799,154917206
505117799,155900033
505117799,156989377
505117799,157568502
505117799,159204583
505117799,159886770
505117799,160636237
505117799,163214899
505117799,163708031
505117799,165315568
505117799,166500918
505117799,166684443
505117799,168507248
505117799,169162130
505117799,169612905
505117799,170034008
505117799,170059677
505117799,172042912
505117799,172157862
505117799,172759969
505117799,173031086
505117799,173047783
505117799,173112509
505117799,173659573
505117799,174172436
505117799,175817171
505117799,176374297
505117799,176941935
505117799,178098753
505117799,179281251
505117799,180236981
505117799,180623630
505117799,181401643
505117799,181963937
505117799,182732569
505117799,183431811
505117799,183857267
505117799,184391283
505117799,184617075
505117799,185612850
505117799,186469516
505117799,186551894
505117799,188766245
505117799,188817175
505117799,190870168
505117799,192631864
505117799,192707430
505117799,192826561
505117799,193027090
505117799,193695867
505117799,194144996
505117799,194535595
505117799,195130479
505117799,195968020
505117799,196544491
505117799,196767927
505117799,196970934
505117799,198975866
505117799,199473626
505117799,201285847
505117799,201689235
505117799,203554093
505117799,203683323
505117799,203784539
505117799,203979391
505117799,205138870
505117799,205934921
505117799,206128080
505117799,206203961
505117799,206258037
505117799,206507329
505117799,207076765
505117799,207912857
505117799,208984196
505117799,209069839
505117799,209718166
505117799,210611287
505117799,211141348
505117799,211250278
505117799,211799988
505117799,212073364
505117799,212442620
505117799,212706802
505117799,212751608
505117799,212803131
505117799,213546429
505117799,213760352
505117799,213772828
505117799,214299220
505117799,214356059
505117799,214371085
505117799,214719860
505117799,215266906
505117799,215598661
505117799,215634348
505117799,215789093
505117799,216700971
505117799,216804108
505117799,217712423
505117799,217848513
505117799,217973757
505117799,217989245
505117799,218113572
505117799,218190887
505117799,218459090
505117799,218980089
505117799,219672758
505117799,220200799
505117799,220719030
505117799,220880245
505117799,221472167
505117799,221985572
505117799,222086667
505117799,222743529
505117799,223327983
505117799,223494611
505117799,223822742
505117799,225075324
505117799,225097948
505117799,225145670
505117799,225417898
505117799,226375195
505117799,226575124
505117799,226949105
505117799,227065906
505117799,227259414
505117799,227295031
505117799,227538910
505117799,227649632
505117799,227962494
505117799,227999327
505117799,228506849
505117799,228892396
505117799,229223259
505117799,229471766
505117799,229957875
505117799,230203696
505117799,230556175
505117799,230725180
505117799,230937781
505117799,231716530
505117799,232281181
505117799,232291198
505117799,232528359
505117799,232801193
505117799,233672179
505117799,234358981
505117799,234478879
505117799,234969991
505117799,236175255
505117799,236269679
505117799,236458766
505117799,236523932
505117799,239365752
505117799,240019641
505117799,240307140
505117799,241045013
505117799,241083856
505117799,243322238
505117799,244111165
505117799,244333601
505117799,245887488
505117799,246650448
505117799,246771307
505117799,247126670
505117799,248165837
505117799,251647376
505117799,251686404
505117799,255106143
505117799,255231426
505117799,256175514
505117799,256584829
505117799,257097108
505117799,259758483
505117799,260373229
505117799,260685290
505117799,261577533
505117799,261642691
505117799,262486408
505117799,262996590
505117799,264706242
505117799,265880725
505117799,266274093
505117799,266926071
505117799,267395993
505117799,268059912
505117799,268623865
505117799,269017309
505117799,269913926
505117799,271483831
505117799,271519352
505117799,272252171
505117799,273295173
505117799,273603230
505117799,274465674
505117799,275093058
505117799,275144529
505117799,275575122
505117799,275878097
505117799,276169592
505117799,276214150
505117799,276983813
505117799,277402292
505117799,278008206
505117799,278397528
505117799,278743294
505117799,278769313
505117799,278873837
505117799,280669180
505117799,281069241
505117799,281567336
505117799,281611929
505117799,284772357
505117799,284883515
505117799,287047646
505117799,287153001
505117799,287549053
505117799,287904019
505117799,288464690
505117799,289262324
505117799,289618521
505117799,290011719
505117799,290462408
505117799,290510713
505117799,291822923
505117799,292920437
505117799,294059025
505117799,294617265
505117799,294949912
505117799,296197916
505117799,298259605
505117799,299185716
505117799,299235318
505117799,299637275
505117799,301730564
505117799,302164691
505117799,303124312
505117799,303223406
505117799,303934887
505117799,304189280
505117799,304463605
505117799,305065174
505117799,305307056
505117799,305681837
505117799,306054598
505117799,306099876
505117799,306205973
505117799,306873642
505117799,307659192
505117799,307810017
505117799,308282536
505117799,309027941
505117799,309326678
505117799,310619941
505117799,310730810
505117799,311280991
505117799,312708251
505117799,315083102
505117799,315156362
505117799,315959829
505117799,316822123
505117799,316920953
505117799,317567817
505117799,318640378
505117799,319366311
505117799,321120859
505117799,321592806
505117799,322134606
505117799,322769825
505117799,323014734
505117799,323110141
505117799,323278431
505117799,323623709
505117799,323719039
505117799,323974298
505117799,324129697
505117799,324309834
505117799,325003146
505117799,325484524
505117799,326135302
505117799,326493461
505117799,326775552
505117799,326985745
505117799,327164027
505117799,327331146
505117799,328959644
505117799,329651219
505117799,331253842
505117799,331579366
505117799,331663374
505117799,332327819
505117799,332857474
505117799,334622177
505117799,335110097
505117799,335861689
505117799,336849499
505117799,337094520
505117799,337478125
505117799,338864929
505117799,339161743
505117799,340259550
505117799,341382953
505117799,341434253
505117799,341802279
505117799,342647546
505117799,342852334
505117799,346861690
505117799,347430722
505117799,347766469
505117799,348342370
505117799,348945594
505117799,349695432
505117799,350391183
505117799,350946302
505117799,351681655
505117799,351722327
505117799,352204649
505117799,353438264
505117799,353493484
505117799,353727878
505117799,353997225
505117799,355746923
505117799,356128243
505117799,358319184
505117799,360101673
505117799,360162479
505117799,360853560
505117799,361661252
505117799,367148082
505117799,367166190
505117799,367226548
505117799,367981280
505117799,368533333
505117799,369262853
505117799,369509866
505117799,369558187
505117799,370074775
505117799,370128321
505117799,370470360
505117799,370590482
505117799,371395953
505117799,371779517
505117799,372349382
505117799,373005517
505117799,374643804
505117799,375240459
505117799,375283851
505117799,378140164
505117799,379698399
505117799,379868754
505117799,380325939
505117799,382278882
505117799,382450757
505117799,383117274
505117799,383216369
505117799,383519122
505117799,383600034
505117799,383953571
505117799,383977219
505117799,387126249
505117799,387832049
